,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
245,MORELA13020,Fenix Fitness Clubs Coburg,Gaffney,COBURG,3058.0,-37.733358,144.959937,,"64 Gaffney Street, COBURG 3058",17 G10
246,MORELA13022,Fitzys Gym,Victoria,BRUNSWICK WEST,3055.0,-37.764936,144.945367,,"507-515 Victoria Street, BRUNSWICK WEST 3055",29 D7
247,MORELA5543,Anytime Fitness Brunswick,Percy,BRUNSWICK,3056.0,-37.766163,144.958773,,"2 Percy Street, BRUNSWICK 3056",
248,MORELA13021,Fighting Arts Fitness Centre,Glenroy,GLENROY,3046.0,-37.706243,144.917243,,"203 Glenroy Road, GLENROY 3046",16 G3
249,MORNIN11140,Hastings Community Hub (Fitness & Leisure Centre),Frankston-Flinders ,HASTINGS,3915.0,-38.297198,145.184966,Wooden Gymnasium,"1973 Frankston-Flinders  Road, HASTINGS 3915",154 G8
250,MORNIN11160,Adrenalin Gym & Fitness,Satu ,MORNINGTON,3931.0,-38.236638,145.063501,,"7 Satu  Way, MORNINGTON 3931",
251,MORNIN11192,Anytime Fitness Somerville,Eramosa,SOMERVILLE,3912.0,-38.22304,145.169419,,"49/55 Eramosa Road West, SOMERVILLE 3912",107 D12
252,MORNIN11163,Body of Health Fitness & Recreation,Tanti,MORNINGTON,3931.0,-38.224704,145.048,,"131 Tanti Avenue, MORNINGTON 3931",
253,MORNIN11180,Bruno's Gym,Colchester,ROSEBUD,3939.0,-38.379389,144.886355,,"15 Colchester Road, ROSEBUD 3939",
254,MORNIN11154,Optima Health & Fitness,Milgate,MORNINGTON,3931.0,,,,"36 Milgate Drive, MORNINGTON 3931",
255,MORNIN11159,Orbit Fitness,Nepean,MORNINGTON,3931.0,,,,"686 Nepean Hwy, MORNINGTON 3931",145 F1
256,MORNIN11169,Stephen Halpin Fitness & Education,Dunns,MOUNT MARTHA,3934.0,,,," Dunns Road, MOUNT MARTHA 3934",
257,MORNIN11513,Peninsula Gymnastic ,Boneo,ROSEBUD,3939.0,,,,"212 Boneo Road, ROSEBUD 3939",
258,MORNIN11474,Western Port Gymnastics,Frankston Flinders,HASTINGS,3915.0,,,,"1973 Frankston Flinders Road, HASTINGS 3915",
259,MORNIN11136,Dromana Tennis & Netball (Sports & Fitness Centre),Marna,DROMANA,3936.0,-38.336802,144.970217,Asphalt,"10 Marna Street, DROMANA 3936",159 J7
260,MOUNTA12661,Everyone Health and Fitness,Lyttleton,CASTLEMAINE,3450.0,-37.0645,144.218,,"23a Lyttleton Street, CASTLEMAINE 3450",628 G6
261,MOUNTA12696,Life Cycle Gymnasium,Pyrenees,CHEWTON,3451.0,-37.084703,144.272087,,"723 Pyrenees Highway, CHEWTON 3451",629 R10
262,MURRIN11018,Pheasant Creek Fitness Centre ,Jorgensen,KINGLAKE WEST,3757.0,-37.480111,145.2785,,"33 Jorgensen Parade, KINGLAKE WEST 3757",428 G2
263,NILLUM11039,Diamond Valley Sports and Fitness Centre,Civic,GREENSBOROUGH  ,3088.0,-37.688252,145.108263,Wooden Gymnasium," Civic Drive, GREENSBOROUGH   3088",11 A10
264,NILLUM11033,Anytime Fitness Diamond Creek,George,DIAMOND CREEK,3089.0,-37.673852,145.1603,,"10 George Street, DIAMOND CREEK 3089",
265,NILLUM11026,Balance Gymnastics & Fitness,Candlebark,RESEARCH,3095.0,-37.69913,145.186761,,"11 Candlebark Court , RESEARCH 3095",
266,NILLUM11043,Mickey's Fitness,Candelbark,RESEARCH,3095.0,-37.698766,145.185437,,"2/7 Candelbark Court, RESEARCH 3095",
267,NILLUM11463,Jets Gymnastics Eltham,Brisbane,ELTHAM,3095.0,-37.717426,145.138686,,"12 Brisbane Street, ELTHAM 3095",
268,NORTHE11515,Stawell Gymnastic Club,Sloane,STAWELL,3380.0,,,,"42 Sloane Street, STAWELL 3380",
269,PORTPH11508,Fishermen's Bend Gymnastics Club,Dunstan ,PORT MELBOURNE,3207.0,,,," Dunstan  Parade, PORT MELBOURNE 3207",
270,GREATE12090,All About You Health Lifestlye & Fitness,Corio,SHEPPARTON,3630.0,-36.381117,145.403295,,"174 Corio Street, SHEPPARTON 3630",673 P9
271,GREATE12108,GV Functional Fitness,Mill,MOOROOPNA,3629.0,-36.393783,145.359989,,"5 Mill Street, MOOROOPNA 3629",673 G12
272,GREATE12134,Mud's Gym,Kialla Lakes,KIALLA,3631.0,-36.415813,145.400183,," Kialla Lakes Drive, KIALLA 3631",675 P5
273,GREATE12140,Northside Health & Fitness,Numurkah,SHEPPARTON,3630.0,-36.348538,145.401354,,"228 Numurkah Road, SHEPPARTON 3630",673 P2
274,GREATE12153,Tatura Gym & Fitness Centre,Rodney,TATURA,3616.0,-36.447275,145.233427,,"1 Rodney Court, TATURA 3616",671 O6
275,GREATE12159,Total Body Health Fitness & Wellbeing,Golburn Valley,KIALLA,3631.0,-36.415198,145.39133,,"7953 Golburn Valley Highway, KIALLA 3631",675 N5
276,SHEPPA11514,Shepparton Gymnastic ,Hawdon,SHEPPARTON,3630.0,,,," Hawdon Street, SHEPPARTON 3630",
277,SOUTHG12440,Fitness First - Leongatha,McCartin,LEONGATHA,3953.0,-38.478084,145.943859,,"51 McCartin Street, LEONGATHA 3953",
278,SOUTHG11483,Leongatha Gymnastic Club (St Laurence O'tool Primary School),Ogilvy,LEONGATHA,3953.0,,,,"35 Ogilvy Street, LEONGATHA 3953",
279,SOUTHE11423,Vitality Health & Fitness,Shakespear,HAMILTON ,3300.0,,,,"93 Shakespear Street, HAMILTON  3300",506 F6
280,SOUTHE11473,Hamilton and District Gym Club,Mt Baimbridge,HAMILTON,3300.0,,,,"266 Mt Baimbridge Road, HAMILTON 3300",
281,STONNI11971,Fitness First,Chapel,SOUTH YARRA,3141.0,-37.845225,144.99467,,"402 Chapel Street, SOUTH YARRA 3141",
282,STONNI11974,Fitness HQ,Jackson,TOORAK,3142.0,-37.840872,145.009989,,"30 Jackson Street, TOORAK 3142",
283,STONNI11975,Genesis Health & Fitness,Toorak,TOORAK,3142.0,,,,"521 Toorak Road, TOORAK 3142",
284,STONNI11979,Malvern Health & Fitness,Malvern,MALVERN,3144.0,,,,"1291 Malvern Road, MALVERN 3144",
285,STONNI11977,Origin Fitness,Percy,PRAHRAN,3181.0,,,,"2 Percy Street, PRAHRAN 3181",
286,STONNI11969,PerfectFit Gym,Waverley,EAST MALVERN,3145.0,,,,"135 Waverley Road, EAST MALVERN 3145",
287,STONNI11985,Snap Fitness Armadale,High,ARMADALE,3143.0,-37.854622,145.012349,,"724 High Street, ARMADALE 3143",
288,STONNI11980,Supreme Fitness,Malvern,MALVERN,3144.0,,,,"1/1442 Malvern Road, MALVERN 3144",
289,STONNI11973,Terry Bennett Fitness Centre,High ,PRAHRAN,3181.0,,,,"1/227 High  Street, PRAHRAN 3181",
290,STONNI11468,Glen Iris Gymnastics (Korowa Anglican Girls Grammar School),Ranfurlie,GLEN IRIS,3146.0,,,," Ranfurlie Cresent, GLEN IRIS 3146",
291,STONNI11510,LF Fitness For Fun,Green,PRAHRAN,3181.0,,,," Green Street, PRAHRAN 3181",
292,STONNI11517,Loreto Gymnastic Club,Mandeville,TOORAK,3142.0,,,,"10 Mandeville Cresent, TOORAK 3142",
293,SURFCO11882,Torquay Coastal Boxing & Fitness Family Gym,Baines,TORQUAY,3228.0,-38.32707,144.31515,," Baines Cresent, TORQUAY 3228",527 P5
294,SURFCO11886,Great Ocean Fitness,Ocean View,TORQUAY,3228.0,-38.334245,144.309227,,"54 Ocean View Crescent, TORQUAY 3228",527 Q5
295,SURFCO11884,Jetts Fitness Torquay,Bristol,TORQUAY,3228.0,-38.331439,144.32095,,"41 Bristol Avenue, TORQUAY 3228",527 Q6
296,SURFCO11885,Zoo Health & Fitness,Gilbert ,TORQUAY,3228.0,,,,"12 Gilbert  Street, TORQUAY 3228",527 R6
297,SWANHI9483,Voyage Fitness Swan Hill,Campbell ,SWAN HILL,3585.0,-35.337425,143.559342,,"121-123 Campbell  street, SWAN HILL 3585",586 H3
298,WARRNA11674,Action Fitness Centre ,Mortlake,WARRNAMBOOL,3280.0,-38.368489,142.493713,,"63 Mortlake Road, WARRNAMBOOL 3280",515 M5
299,WARRNA11681,Body Blitzer Fitness Centre,Raglan,WARRNAMBOOL,3280.0,-38.366511,142.460197,,"1113 Raglan Parade, WARRNAMBOOL 3280",515 Q8
300,WARRNA11692,logans Beach Spa & Fitness,logans Beach,WARRNAMBOOL,3280.0,-38.401034,142.517923,," logans Beach Road, WARRNAMBOOL 3280",515 P11
301,WARRNA11707,Warrnambool Gymnastics Centre,Hyland,WARRNAMBOOL,3280.0,-38.375505,142.470354,," Hyland Street, WARRNAMBOOL 3280",
302,WELLIN10994,Anytime Fitness Sale,York,SALE,3850.0,-38.105426,147.067981,,"205 York Street, SALE 3850",693 P8
303,WELLIN11004,High Powered Fitness,York,SALE,3850.0,,,,"256 York Street, SALE 3850",693 P8
304,WELLIN11005,iTrain Fitness Studio,Raymond,SALE,3850.0,,,,"89 Raymond Street, SALE 3850",693 O4
305,WELLIN11007,KC 7 Fitness Centre,Johnson ,MAFFRA,3860.0,,,,"192 Johnson  Street, MAFFRA 3860",694 B6
306,WELLIN11028,Sale Health and Fitness,Raymond,SALE,3850.0,,,,"308 Raymond Street, SALE 3850",693 O4
307,WHITEH10985,Advantage Health & Fitness,Swan,BLACKBURN SOUTH,3130.0,-37.840231,145.138889,,"41 Swan Street, BLACKBURN SOUTH 3130",
308,WHITEH10986,Anytime Fitness,Whitehorse,MITCHAM,3132.0,-37.815908,145.193752,,"1/517 Whitehorse Road, MITCHAM 3132",
309,WHITEH11014,Global One Fitness,Station ,BLACKBURN,3130.0,,,,"20 Station  Street, BLACKBURN 3130",
310,WHITEH11016,Hammer's Gym,Whitehorse,BLACKBURN,3130.0,,,,"198 Whitehorse Road, BLACKBURN 3130",
311,WHITEH11024,LifeStyle Fitness Centre,Mahoneys,FOREST HILL,3131.0,,,,"79 Mahoneys Road, FOREST HILL 3131",
312,WHITEH11004,Snap Fitness Vermont South,Burwood ,VERMONT SOUTH,3133.0,-37.855714,145.180138,,"475 Burwood  Hwy, VERMONT SOUTH 3133",
313,WHITEH11050,Whitehorse Fitness,Bank,BOX HILL,3128.0,,,,"20 Bank Street, BOX HILL 3128",
314,WHITEH11052,Your Gym,Whitehorse,SURREY HILLS,3127.0,,,,"558 Whitehorse Road, SURREY HILLS 3127",
315,WHITEH11456,BUGS Gymnastics,Highbury,BURWOOD,3125.0,,,,"76 Highbury Road, BURWOOD 3125",
316,WHITEH11450,Eastern Gymnastics Club,Clarice,BOX HILL SOUTH,3128.0,,,,"21 Clarice Road, BOX HILL SOUTH 3128",
317,WHITEH11449,Eastern Gymnastics Club (Box Hill North Primary School),Elizabeth,BOX HILL NORTH,3129.0,,,," Elizabeth Street, BOX HILL NORTH 3129",
318,WHITEH11505,Nunawading Gymnastic Club,Whitehorse,NUNAWADING,3131.0,,,," Whitehorse Road, NUNAWADING 3131",
319,WHITTL9518,Diamond Valley Fitness Centre,Grimshaw,BUNDOORA,3083.0,-37.701423,145.071079,,"434 Grimshaw Street, BUNDOORA 3083",19 B1
320,WHITTL9531,Epping Squash and Fitness Centre,Coulstock,EPPING,3076.0,-37.649827,145.023759,,"69 Coulstock Street, EPPING 3076",182 A11
321,WHITTL9529,Fitness First Epping,high,EPPING,3076.0,-37.652438,145.023665,,"650 high Street, EPPING 3076",182 A12
322,WHITTL9561,Five Star Fitness Centre 24/7 Gym,Settlement ,THOMASTOWN,3074.0,-37.687975,145.013334,,"391 Settlement  Road, THOMASTOWN 3074",8 J10
323,WHITTL9566,Whittlesea Fitness Centre,Church,WHITTLESEA,3757.0,-37.51197,145.11723,,"2-68 Church Street, WHITTLESEA 3757",246 G8
324,WHITTL236,Genesis Fitness Club Bundoora,Scholar,BUNDOORA ,3083.0,-37.682711,145.073338,,"24 Scholar Drive, BUNDOORA  3083",
325,WHITTL11465,Gymsports Academy of Movement ,Gipps,EPPING,3076.0,,,,"5 Gipps Court, EPPING 3076",
326,WHITTL11490,PIT Gymnastic ,Heaths,MILL PARK,3082.0,,,,"40 Heaths Court, MILL PARK 3082",
327,WODONG11104,Lifeforce Fitness Centre,High ,WODONGA,3690.0,,,,"38 High  Street, WODONGA 3690",653 N5
328,WODONG11100,Lifestyle Fitness,Elgin ,WODONGA,3690.0,,,,"70 Elgin  Road, WODONGA 3690",653 L5
329,WODONG11525,Flyaway Gymnastics Club (Wodonga Primary School),Brockley,WODONGA,3690.0,,,," Brockley street, WODONGA 3690",
330,WODONG11105,Fighting Fitness Martial Arts training Centre,Thomas Mitchell,WODONGA,3690.0,,,,"87 Thomas Mitchell Drive, WODONGA 3690",653 N7
331,WYNDHA8491,Aeromax Fitness Health Club,Derrimut,WERRIBEE,3030.0,-37.875501,144.680496,," Derrimut Road, WERRIBEE 3030",206 D4
332,WYNDHA8500,Fenix Fitness Club Hoppers Crossing,Mossfiel,HOPPERS CROSSING,3029.0,-37.869127,144.691056,,"116 Mossfiel Drive, HOPPERS CROSSING 3029",202 F11
333,WYNDHA8501,Fenix Fitness Club Point Cook,Main,POINT COOK,3030.0,-37.884,144.735125,,"2 Main Street, POINT COOK 3030",207 F3
334,WYNDHA8509,In-Balance Fitness Werribee,Manly,WERRIBEE,3030.0,-37.898392,144.661842,,"3 Manly Street, WERRIBEE 3030",205 J7
335,WYNDHA8513,Manor Lake Fitness,Manor Lakes,WYNDHAM VALE,3024.0,-37.876367,144.61474,," Manor Lakes Boulevard, WYNDHAM VALE 3024",204 H1
336,WYNDHA8515,My Gym Hoppers Crossing,Graham,HOPPERS CROSSING,3029.0,-37.871074,144.72919,," Graham Court, HOPPERS CROSSING 3029",203 E12
337,WYNDHA8530,Werribee Sports & Fitness Centre,Ballan,WERRIBEE,3030.0,-37.898601,144.640316,Wooden Flooring," Ballan Road, WERRIBEE 3030",205 F8
338,WYNDHA8525,Victorian University Fitness Centres,Hoppers,WERRIBEE,3030.0,-37.87829,144.680757,," Hoppers Lane, WERRIBEE 3030",206 H5
339,WYNDHA11477,Gym Monkeys,Shaft ,HOPPERS CROSSING,3029.0,,,,"3 Shaft  Court, HOPPERS CROSSING 3029",
340,WYNDHA11478,Resilience Gymnastic ,Graham,HOPPERS CROSSING,3029.0,,,,"15 Graham Court, HOPPERS CROSSING 3029",
341,WYNDHA11522,Werribee Gymnastic Club,Riverside,WERRIBEE,3030.0,,,,"52 Riverside Avenue, WERRIBEE 3030",
342,YARRAC11024,Melbourne Aboriginal Sport and Recreation Gym,Gertrude,FITZROY,,,,," Gertrude Street, FITZROY ",
343,YARRAC11054,All Seasons Personal Fitness,Bridge,RICHMOND,3121.0,-37.817479,144.991239,,"41 Bridge Road, RICHMOND 3121",
344,YARRAC11034,Anytime Fitness Alphington,Heidelberg ,ALPHINGTON ,3067.0,-37.780993,145.031394,,"738 Heidelberg  Road, ALPHINGTON  3067",
345,YARRAC11056,Anytime Fitness Richmond,Coppin,RICHMOND,3121.0,-37.820398,145.003818,,"8/53 Coppin Street, RICHMOND 3121",
346,YARRAC11019,Australian Institute of Fitness,Church,RICHMOND,3121.0,-37.824922,144.998156,,"405 Church Street, RICHMOND 3121",
347,YARRAC10981,Collingwood Housing Estate Gymnasium ,Hoddle,COLLINGWOOD,3066.0,-37.80287,144.992863,," Hoddle Street, COLLINGWOOD 3066",2C H10
348,YARRAC11046,Fitness 24 Hours,Johnston,FITZROY ,3065.0,-37.79809,144.979215,,"133 Johnston Street, FITZROY  3065",
349,YARRAC11016,Fitness First,Church,RICHMOND,3121.0,-37.82937,144.9964,,"560 Church Street, RICHMOND 3121",
350,YARRAC11059,Fitness Live,Stephenson,RICHMOND,3121.0,,,,"4 Stephenson Street, RICHMOND 3121",
351,YARRAC11066,Fitness Ring Studio ,Victoria ,RICHMOND,3121.0,,,,"488 Victoria  Street, RICHMOND 3121",
352,YARRAC11051,fitness Xplosion,St. Georges ,FITZROY NORTH,3068.0,,,," St. Georges  Road, FITZROY NORTH 3068",
353,YARRAC10992,Fitnessland Gym,Grange,FAIRFIELD,3078.0,,,,"212 Grange Road, FAIRFIELD 3078",
354,YARRAC11040,Hunts Fitness Centre,Johnston,FITZROY,3065.0,,,,"41 Johnston Street, FITZROY 3065",
355,YARRAC10980,Hurl's Fitness,Queens ,CLIFTON HILL,3068.0,,,,"107 Queens  Parade, CLIFTON HILL 3068",
356,YARRAC11018,Lifestyle Fitness Centre,Church,RICHMOND,3121.0,,,,"401 Church Street, RICHMOND 3121",
357,YARRAC11011,Muscle & Body Shape Gym,Wangaratta,RICHMOND,3121.0,,,,"25 Wangaratta Street, RICHMOND 3121",
358,YARRAC11014,Pisces Speacilised Fitness,Bridge,RICHMOND,3121.0,,,,"45 Bridge Road, RICHMOND 3121",
359,YARRAC11000,Time 4 Fitness,Johnston,FITZROY,3065.0,,,,"135 Johnston Street, FITZROY 3065",
360,YARRAC11064,Unique Fitness Studio ,Waverley,RICHMOND,3121.0,,,,"33 Waverley Street, RICHMOND 3121",
361,YARRAC11044,Vibes Fitness ,Leicester,FITZROY,3065.0,,,,"106 Leicester Street, FITZROY 3065",
362,YARRAC11045,Vigor Health & Fitness,Smith,FITZROY,3065.0,,,,"393 Smith Street, FITZROY 3065",
363,YARRAC11058,Zap Fitness Richmond,Bridge,RICHMOND,3121.0,-37.819201,145.007592,,"509-511 Bridge Road, RICHMOND 3121",
364,YARRAR11430,Female Gym Chirnside Park,Maroondah,CHIRNSIDE PARK,3116.0,-37.767272,145.302566,,"286 Maroondah Hwy, CHIRNSIDE PARK 3116",37 H5
365,YARRAR11477,Fit Gym ,Wray,MOUNT EVELYN,3796.0,-37.786307,145.378829,,"17 Wray Crescent, MOUNT EVELYN 3796",120 A1
366,YARRAR11455,Jetts Fitness Lilydale,Hutchinson,LILYDALE,3140.0,,,,"33 Hutchinson Street, LILYDALE 3140",
367,YARRAR11458,Lilydale Squash & Fitness Centre,Maroondah,LILYDALE,3140.0,,,,"446 Maroondah Hwy, LILYDALE 3140",280 K12
368,YARRAR11444,Nitro Gym,Canterbury,KILSYTH,3137.0,,,,"115 Canterbury Road, KILSYTH 3137",
369,YARRAR11491,Ranges Fitness,Main,UPWEY,3158.0,,,,"82 Main Street, UPWEY 3158",
370,YARRAR11446,Spartans Gym & Fitness,Colchester,KILSYTH,3137.0,,,,"255 Colchester Road, KILSYTH 3137",51 F5
371,YARRAR5214,Glitz Gymnastics Academy,Beresford,LILYDALE,3140.0,,,,"155 Beresford Road, LILYDALE 3140",
