,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,erp_2016,natural_increase_2016_17,net_internal_migration_2016_17,net_overseas_migration_2016_17,2016income
159,575,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
160,520,COBURG,2,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
161,515,COBURG,3,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
162,750,COBURG,5,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
163,995,COBURG,6,2,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
164,625,COBURG,3,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
165,520,COBURG,3,1,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
166,570,COBURG,5,1,2,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
167,625,COBURG,4,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,27802,192.0,-318.0,564.0,15929
168,1600,KEW,4,2,1,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
169,3500,KEW,6,6,8,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
170,1050,KEW,3,2,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
171,700,KEW,3,2,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
172,725,KEW,3,2,1,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
173,1495,KEW,4,4,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
174,1500,KEW,4,2,3,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,26504,50.0,-100.0,320.0,16786
175,650,ST KILDA,2,1,2,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,28166,93.0,-259.0,934.0,19624
176,780,ST KILDA,2,1,0,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,28166,93.0,-259.0,934.0,19624
177,1750,ST KILDA,4,2,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,28166,93.0,-259.0,934.0,19624
178,850,ST KILDA,3,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,28166,93.0,-259.0,934.0,19624
179,700,BURWOOD EAST,4,2,5,-37.8535,145.1503,5590.5,3025.3,2690.4,1883.1,405.9,951.8,10772,15.0,-261.0,345.0,6049
180,450,BURWOOD EAST,3,2,0,-37.8535,145.1503,5590.5,3025.3,2690.4,1883.1,405.9,951.8,10772,15.0,-261.0,345.0,6049
181,2200,TOORAK,5,3,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,14036,2.0,-74.0,162.0,10096
182,1850,TOORAK,3,3,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,14036,2.0,-74.0,162.0,10096
183,850,TOORAK,2,1,1,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,14036,2.0,-74.0,162.0,10096
184,2500,TOORAK,4,2,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,14036,2.0,-74.0,162.0,10096
185,1200,TOORAK,5,3,3,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,14036,2.0,-74.0,162.0,10096
186,2500,TOORAK,4,3,3,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,14036,2.0,-74.0,162.0,10096
187,1450,TOORAK,2,2,4,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,14036,2.0,-74.0,162.0,10096
188,795,TOORAK,3,2,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,14036,2.0,-74.0,162.0,10096
189,680,BALWYN NORTH,3,1,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,21440,-1.0,-186.0,325.0,13032
190,760,BALWYN NORTH,5,2,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,21440,-1.0,-186.0,325.0,13032
191,1150,BALWYN NORTH,4,2,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,21440,-1.0,-186.0,325.0,13032
192,650,BALWYN NORTH,4,1,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,21440,-1.0,-186.0,325.0,13032
193,425,CARNEGIE,2,1,2,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,19091,161.0,-361.0,679.0,10976
194,370,CARNEGIE,2,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,19091,161.0,-361.0,679.0,10976
195,1200,CARNEGIE,4,2,3,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,19091,161.0,-361.0,679.0,10976
196,500,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
197,50,HAWTHORN,3,2,2,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
198,830,HAWTHORN,3,2,2,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
199,3500,HAWTHORN,4,3,4,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
200,360,TARNEIT,3,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,36404,853.0,1524.0,962.0,20308
201,360,TARNEIT,3,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,36404,853.0,1524.0,962.0,20308
202,375,TARNEIT,2,1,1,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,36404,853.0,1524.0,962.0,20308
203,370,TARNEIT,3,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,36404,853.0,1524.0,962.0,20308
204,370,TARNEIT,2,1,1,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,36404,853.0,1524.0,962.0,20308
205,550,BRUNSWICK WEST,2,2,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
206,430,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
207,700,BRUNSWICK WEST,4,1,0,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
208,510,BRUNSWICK WEST,3,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
209,720,BRUNSWICK WEST,3,1,0,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
210,575,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
211,580,BRUNSWICK WEST,2,1,0,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,14523,97.0,-218.0,361.0,8887
212,520,BAYSWATER,4,2,2,-37.85,145.2667,2217.9,1240.0,895.4,935.3,1561.9,1827.4,12584,91.0,-94.0,151.0,7021
213,650,WHEELERS HILL,4,2,2,-37.8891,145.174,3429.9,2201.1,3820.0,1326.2,1813.9,1265.9,20880,-60.0,-129.0,285.0,12383
214,720,BALWYN,4,2,2,-37.8117,145.081,4434.0,1658.1,1799.0,2107.4,4037.3,871.6,16679,-12.0,-108.0,356.0,10696
215,860,BALWYN,4,2,2,-37.8117,145.081,4434.0,1658.1,1799.0,2107.4,4037.3,871.6,16679,-12.0,-108.0,356.0,10696
216,550,BALWYN,3,1,2,-37.8117,145.081,4434.0,1658.1,1799.0,2107.4,4037.3,871.6,16679,-12.0,-108.0,356.0,10696
217,600,GROVEDALE,4,2,2,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,23790,61.0,1512.0,234.0,14364
218,400,GROVEDALE,3,1,1,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,23790,61.0,1512.0,234.0,14364
219,510,IVANHOE,2,1,2,-37.769,145.0431,6297.3,773.5,1054.9,613.6,448.8,421.2,11998,80.0,203.0,156.0,7720
220,450,CAROLINE SPRINGS,3,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,20968,296.0,-141.0,334.0,11113
221,465,CAROLINE SPRINGS,3,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,20968,296.0,-141.0,334.0,11113
222,440,CAROLINE SPRINGS,3,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,20968,296.0,-141.0,334.0,11113
223,500,CAROLINE SPRINGS,5,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,20968,296.0,-141.0,334.0,11113
224,600,CAROLINE SPRINGS,4,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,20968,296.0,-141.0,334.0,11113
225,550,RINGWOOD EAST,4,2,2,-37.8213,145.2489,4589.3,1252.8,2552.0,1893.1,2122.6,1981.5,21031,136.0,-123.0,297.0,12115
226,600,HAWTHORN EAST,2,2,1,-37.8248,145.0464,8166.5,418.2,3637.7,1428.0,1387.6,659.5,16192,110.0,-6.0,329.0,10389
227,995,HAWTHORN EAST,3,2,2,-37.8248,145.0464,8166.5,418.2,3637.7,1428.0,1387.6,659.5,16192,110.0,-6.0,329.0,10389
228,1800,HAWTHORN EAST,4,2,4,-37.8248,145.0464,8166.5,418.2,3637.7,1428.0,1387.6,659.5,16192,110.0,-6.0,329.0,10389
229,600,RINGWOOD NORTH,3,2,2,-37.7667,145.25,11679.4,5549.3,5144.1,5615.0,5395.3,1548.8,9991,29.0,-27.0,69.0,6098
230,480,RINGWOOD NORTH,3,1,0,-37.7667,145.25,11679.4,5549.3,5144.1,5615.0,5395.3,1548.8,9991,29.0,-27.0,69.0,6098
231,595,CLAYTON SOUTH,3,2,2,-37.9431,145.106,6326.7,3306.4,4044.0,3467.8,6453.3,2593.5,13296,154.0,-564.0,621.0,7015
232,540,CLAYTON SOUTH,3,2,2,-37.9431,145.106,6326.7,3306.4,4044.0,3467.8,6453.3,2593.5,13296,154.0,-564.0,621.0,7015
233,460,CLAYTON SOUTH,3,1,2,-37.9431,145.106,6326.7,3306.4,4044.0,3467.8,6453.3,2593.5,13296,154.0,-564.0,621.0,7015
234,420,CLAYTON SOUTH,3,1,3,-37.9431,145.106,6326.7,3306.4,4044.0,3467.8,6453.3,2593.5,13296,154.0,-564.0,621.0,7015
235,750,COLLINGWOOD,3,1,0,-37.8,144.9833,5831.5,1496.9,542.3,1953.3,2696.5,1100.4,9235,80.0,169.0,342.0,5698
236,1150,COLLINGWOOD,3,1,0,-37.8,144.9833,5831.5,1496.9,542.3,1953.3,2696.5,1100.4,9235,80.0,169.0,342.0,5698
237,630,COLLINGWOOD,3,1,1,-37.8,144.9833,5831.5,1496.9,542.3,1953.3,2696.5,1100.4,9235,80.0,169.0,342.0,5698
238,485,MOOROOLBARK,3,1,2,-37.7833,145.3,10352.3,4358.9,3061.7,1987.8,3146.1,3312.3,23027,212.0,73.0,154.0,13191
239,450,CRANBOURNE NORTH,4,2,2,-38.1375,145.2744,14438.0,7213.5,6136.0,7120.6,6080.8,2969.3,20985,393.0,830.0,289.0,11463
240,570,CRANBOURNE NORTH,4,2,2,-38.1375,145.2744,14438.0,7213.5,6136.0,7120.6,6080.8,2969.3,20985,393.0,830.0,289.0,11463
241,545,CRANBOURNE NORTH,4,2,2,-38.1375,145.2744,14438.0,7213.5,6136.0,7120.6,6080.8,2969.3,20985,393.0,830.0,289.0,11463
242,450,CRANBOURNE NORTH,3,2,1,-38.1375,145.2744,14438.0,7213.5,6136.0,7120.6,6080.8,2969.3,20985,393.0,830.0,289.0,11463
243,410,TRUGANINA,3,2,3,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,24628,734.0,1473.0,798.0,13583
244,480,TRUGANINA,4,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,24628,734.0,1473.0,798.0,13583
245,450,TRUGANINA,4,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,24628,734.0,1473.0,798.0,13583
246,570,TRUGANINA,4,3,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,24628,734.0,1473.0,798.0,13583
247,400,TRUGANINA,3,1,1,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,24628,734.0,1473.0,798.0,13583
248,380,TRUGANINA,3,2,1,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,24628,734.0,1473.0,798.0,13583
249,400,TRUGANINA,3,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,24628,734.0,1473.0,798.0,13583
250,499,HIGHTON,3,2,2,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,22794,99.0,-101.0,270.0,13542
251,490,YARRAVILLE,2,1,1,-37.8249,144.8708,6028.3,1851.9,2052.2,4670.9,4642.0,746.0,15656,163.0,-109.0,181.0,9239
252,550,YARRAVILLE,2,1,1,-37.8249,144.8708,6028.3,1851.9,2052.2,4670.9,4642.0,746.0,15656,163.0,-109.0,181.0,9239
253,750,YARRAVILLE,3,2,1,-37.8249,144.8708,6028.3,1851.9,2052.2,4670.9,4642.0,746.0,15656,163.0,-109.0,181.0,9239
254,850,YARRAVILLE,4,2,2,-37.8249,144.8708,6028.3,1851.9,2052.2,4670.9,4642.0,746.0,15656,163.0,-109.0,181.0,9239
255,500,YARRAVILLE,3,1,2,-37.8249,144.8708,6028.3,1851.9,2052.2,4670.9,4642.0,746.0,15656,163.0,-109.0,181.0,9239
256,710,YARRAVILLE,3,2,2,-37.8249,144.8708,6028.3,1851.9,2052.2,4670.9,4642.0,746.0,15656,163.0,-109.0,181.0,9239
257,585,CARLTON,2,1,1,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
258,875,CARLTON,4,2,1,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
259,550,CARLTON,2,1,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
260,2600,CARLTON,4,3,1,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
261,830,CARLTON,4,1,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
262,730,CARLTON,2,2,1,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
263,625,CARLTON,2,2,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
264,580,CARLTON,2,1,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
265,630,CARLTON,3,1,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
266,1100,CARLTON,3,2,2,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
267,1450,CARLTON,5,3,0,-37.8004,144.9684,4644.8,1428.8,1281.2,656.2,1464.8,1962.9,20242,91.0,-518.0,2020.0,8400
268,1150,EAST MELBOURNE,4,2,0,-37.8167,144.9879,8137.6,381.0,345.9,620.2,1558.5,1235.1,5475,6.0,42.0,138.0,3792
269,1500,HAMPTON,4,2,2,-37.9374,145.0151,2071.3,2111.9,3635.3,2280.0,3499.8,507.9,18611,105.0,-69.0,221.0,11134
270,780,HAMPTON,3,1,2,-37.9374,145.0151,2071.3,2111.9,3635.3,2280.0,3499.8,507.9,18611,105.0,-69.0,221.0,11134
271,3000,HAMPTON,4,4,2,-37.9374,145.0151,2071.3,2111.9,3635.3,2280.0,3499.8,507.9,18611,105.0,-69.0,221.0,11134
272,995,HAMPTON,4,2,2,-37.9374,145.0151,2071.3,2111.9,3635.3,2280.0,3499.8,507.9,18611,105.0,-69.0,221.0,11134
273,770,HAMPTON,3,1,1,-37.9374,145.0151,2071.3,2111.9,3635.3,2280.0,3499.8,507.9,18611,105.0,-69.0,221.0,11134
274,630,ELWOOD,2,1,2,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
275,850,ELWOOD,3,2,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
276,775,ELWOOD,2,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
277,540,RINGWOOD,3,1,1,-37.7667,145.25,11679.4,5549.3,5144.1,5615.0,5395.3,1548.8,17931,126.0,-89.0,321.0,9980
278,500,ELTHAM,4,1,2,-37.7333,145.15,11089.0,3643.8,3181.4,7021.2,3114.0,2517.4,24008,141.0,-178.0,140.0,14815
279,640,MORNINGTON,3,2,2,-38.2167,145.0333,19637.4,14730.0,2031.9,2709.0,796.4,1306.5,25030,-56.0,391.0,131.0,14175
280,580,MORNINGTON,3,1,1,-38.2167,145.0333,19637.4,14730.0,2031.9,2709.0,796.4,1306.5,25030,-56.0,391.0,131.0,14175
281,530,WILLIAMSTOWN,3,1,0,-37.857,144.8977,1699.0,847.9,361.4,1897.2,7627.9,685.6,16389,72.0,-29.0,204.0,9706
282,800,WILLIAMSTOWN,3,2,0,-37.857,144.8977,1699.0,847.9,361.4,1897.2,7627.9,685.6,16389,72.0,-29.0,204.0,9706
283,630,WILLIAMSTOWN,3,1,2,-37.857,144.8977,1699.0,847.9,361.4,1897.2,7627.9,685.6,16389,72.0,-29.0,204.0,9706
284,650,WILLIAMSTOWN,2,1,0,-37.857,144.8977,1699.0,847.9,361.4,1897.2,7627.9,685.6,16389,72.0,-29.0,204.0,9706
285,480,WILLIAMSTOWN,2,1,1,-37.857,144.8977,1699.0,847.9,361.4,1897.2,7627.9,685.6,16389,72.0,-29.0,204.0,9706
286,700,WILLIAMSTOWN,3,1,0,-37.857,144.8977,1699.0,847.9,361.4,1897.2,7627.9,685.6,16389,72.0,-29.0,204.0,9706
287,600,WILLIAMSTOWN,3,2,1,-37.857,144.8977,1699.0,847.9,361.4,1897.2,7627.9,685.6,16389,72.0,-29.0,204.0,9706
288,700,WILLIAMSTOWN,3,2,2,-37.857,144.8977,1699.0,847.9,361.4,1897.2,7627.9,685.6,16389,72.0,-29.0,204.0,9706
289,530,WILLIAMSTOWN,2,1,1,-37.857,144.8977,1699.0,847.9,361.4,1897.2,7627.9,685.6,16389,72.0,-29.0,204.0,9706
290,390,CAIRNLEA,2,2,1,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,10206,95.0,18.0,102.0,5349
291,525,BURWOOD,2,1,0,-37.8498,145.119,3116.5,3492.7,3287.4,3217.8,3590.1,1148.3,12900,17.0,-244.0,973.0,6364
292,590,BURWOOD,4,2,3,-37.8498,145.119,3116.5,3492.7,3287.4,3217.8,3590.1,1148.3,12900,17.0,-244.0,973.0,6364
293,460,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,14787,89.0,4.0,144.0,7036
294,490,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,14787,89.0,4.0,144.0,7036
295,560,ALTONA NORTH,3,2,1,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,14787,89.0,4.0,144.0,7036
296,480,NORTH MELBOURNE,2,1,0,-37.8029,144.9482,4487.4,1064.6,453.6,1047.0,1243.7,2482.1,22106,122.0,-91.0,1536.0,12853
297,525,NORTH MELBOURNE,3,1,0,-37.8029,144.9482,4487.4,1064.6,453.6,1047.0,1243.7,2482.1,22106,122.0,-91.0,1536.0,12853
298,565,NORTH MELBOURNE,2,1,1,-37.8029,144.9482,4487.4,1064.6,453.6,1047.0,1243.7,2482.1,22106,122.0,-91.0,1536.0,12853
299,650,NORTH MELBOURNE,3,1,1,-37.8029,144.9482,4487.4,1064.6,453.6,1047.0,1243.7,2482.1,22106,122.0,-91.0,1536.0,12853
300,580,NORTH MELBOURNE,3,1,1,-37.8029,144.9482,4487.4,1064.6,453.6,1047.0,1243.7,2482.1,22106,122.0,-91.0,1536.0,12853
301,595,NORTH MELBOURNE,3,1,0,-37.8029,144.9482,4487.4,1064.6,453.6,1047.0,1243.7,2482.1,22106,122.0,-91.0,1536.0,12853
302,640,NORTH MELBOURNE,3,1,0,-37.8029,144.9482,4487.4,1064.6,453.6,1047.0,1243.7,2482.1,22106,122.0,-91.0,1536.0,12853
303,500,NORTH MELBOURNE,2,1,0,-37.8029,144.9482,4487.4,1064.6,453.6,1047.0,1243.7,2482.1,22106,122.0,-91.0,1536.0,12853
304,410,PASCOE VALE,3,1,2,-37.7319,144.9381,6286.6,991.9,1956.4,795.7,4423.3,725.6,24829,205.0,137.0,467.0,14023
305,470,BELMONT,3,1,4,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,14312,84.0,-6.0,133.0,8134
306,500,LALOR,5,2,3,-37.6667,145.0167,15507.5,755.2,1860.0,1939.3,2195.1,987.6,23874,283.0,-162.0,426.0,10618
307,760,ELSTERNWICK,2,1,1,-37.8984,145.0088,4348.0,766.7,1692.4,0.0,5071.7,2228.9,12110,118.0,-89.0,165.0,7717
308,600,DONCASTER,4,1,2,-37.7883,145.1237,1952.0,4408.0,2766.4,3208.4,805.1,1610.7,21885,88.0,153.0,592.0,12974
309,540,KEW EAST,3,2,1,-37.7976,145.0538,4095.4,4146.6,3994.1,1457.1,4339.3,1859.1,6855,47.0,-85.0,92.0,4185
310,450,WATSONIA,3,1,2,-37.7104,145.0836,8904.6,1173.5,2114.7,3237.1,2884.0,980.7,9542,81.0,-70.0,60.0,5290
311,380,DANDENONG NORTH,3,1,2,-37.9833,145.2,6114.1,925.5,1329.1,1262.9,2206.6,547.2,23684,141.0,-384.0,379.0,11533
312,550,DANDENONG NORTH,4,2,2,-37.9833,145.2,6114.1,925.5,1329.1,1262.9,2206.6,547.2,23684,141.0,-384.0,379.0,11533
313,390,DANDENONG NORTH,3,1,0,-37.9833,145.2,6114.1,925.5,1329.1,1262.9,2206.6,547.2,23684,141.0,-384.0,379.0,11533
314,470,DANDENONG NORTH,3,1,2,-37.9833,145.2,6114.1,925.5,1329.1,1262.9,2206.6,547.2,23684,141.0,-384.0,379.0,11533
315,500,DANDENONG NORTH,4,2,1,-37.9833,145.2,6114.1,925.5,1329.1,1262.9,2206.6,547.2,23684,141.0,-384.0,379.0,11533
316,360,CLAYTON,2,1,1,-37.9167,145.1333,1445.5,2475.8,1771.7,2090.1,2278.2,1246.4,23672,84.0,-989.0,2717.0,9572
317,390,CLAYTON,3,1,4,-37.9167,145.1333,1445.5,2475.8,1771.7,2090.1,2278.2,1246.4,23672,84.0,-989.0,2717.0,9572
318,500,CLAYTON,3,1,3,-37.9167,145.1333,1445.5,2475.8,1771.7,2090.1,2278.2,1246.4,23672,84.0,-989.0,2717.0,9572
319,495,CLAYTON,3,1,3,-37.9167,145.1333,1445.5,2475.8,1771.7,2090.1,2278.2,1246.4,23672,84.0,-989.0,2717.0,9572
